0,-1,0,0,0,0
445,-1,0,0,2,180
881,-1,0,0,0,9
1310,-1,0,0,0,0
1736,-1,0,0,0,0
2170,-1,0,0,0,0
2606,-1,0,0,0,0
3032,-1,0,0,0,0
3462,-1,0,0,0,0
3901,-1,0,0,0,0
4328,-1,0,0,0,0
4757,-1,0,0,0,0
5189,-1,0,0,0,0
5622,-1,0,0,0,0
6051,-1,0,0,0,0
6481,-1,0,0,0,0
6917,-1,0,0,0,0
7346,-1,0,0,0,0
7779,-1,0,0,0,0
8206,-1,0,0,0,0
8639,-1,0,0,0,0
9072,-1,0,0,0,0
9501,-1,0,0,0,0
9936,-1,0,0,0,0
10367,-1,0,0,0,0
10802,-1,0,0,0,0
11231,-1,0,0,0,0
11662,-1,0,0,0,0
12089,-1,0,0,0,0
12521,-1,0,0,0,0
12968,-1,0,0,0,0
13396,-1,0,0,0,0
13825,-1,0,0,0,0
14258,-1,0,0,0,0
14691,-1,0,0,0,0
15119,-1,0,0,0,0
15554,-1,0,0,0,0
15995,-1,0,0,0,0
16438,-1,0,0,0,0
16870,-1,0,0,0,0
17304,-1,0,0,0,0
17736,-1,0,0,0,0
18169,-1,0,0,0,0
18602,-1,0,0,0,0
19044,-1,0,0,0,0
19475,-1,0,0,0,0
19905,0,0,1,0,0
20338,1,1,2,0,0
20778,1,1,2,0,0
21214,1,1,2,0,0
21660,1,1,2,0,0
22105,1,1,2,0,0
22538,1,1,2,0,0
22976,1,1,2,0,0
23414,3,1,3,1,1
23863,3,1,3,1,1
24299,4,2,3,1,1
24747,6,1,4,1,1
25205,7,2,5,2,2
25651,7,2,5,2,2
26098,7,2,5,2,2
26547,7,2,5,2,3
26999,7,2,5,2,3
27458,8,2,6,1,3
27916,9,2,6,1,3
28364,11,4,9,1,3
28819,14,5,9,1,3
29286,15,4,11,2,3
29752,16,4,11,2,3
30221,17,6,12,4,5
30692,18,6,13,4,4
31162,19,7,14,6,7
31633,19,7,14,6,7
32109,20,7,15,6,7
32588,21,7,16,6,7
33093,21,7,16,8,9
33571,21,7,16,6,8
34059,21,7,16,6,8
34535,23,8,18,6,6
35014,23,8,18,6,6
35499,23,8,18,6,6
35984,23,8,18,6,6
36467,23,8,18,6,6
36960,23,8,18,7,8
37444,23,8,18,7,8
37929,23,8,18,7,8
38416,23,8,18,7,8
38902,23,8,18,7,8
39416,24,8,19,9,11
39910,25,8,21,9,11
40399,25,8,21,9,11
40895,25,8,21,9,11
41390,26,9,20,9,10
41886,26,9,20,9,10
42380,26,9,20,9,10
42880,26,9,20,9,10
43396,28,10,21,9,10
43890,28,10,21,9,10
44388,30,12,23,9,10
44893,30,12,23,9,10
45420,32,12,24,9,10
45939,34,12,26,9,10
46455,34,12,26,9,10
46969,35,12,26,9,9
47483,36,12,26,9,9
48000,37,13,27,9,9
48524,40,14,28,9,9
49065,44,16,32,9,9
49603,44,16,32,9,9
50144,46,17,34,9,9
50695,47,16,34,8,9
51246,47,16,34,8,9
51795,48,16,35,8,9
52381,48,16,35,8,9
52936,50,16,36,8,8
53500,52,17,38,8,8
54065,52,17,38,8,8
54634,53,18,39,8,8
55213,53,18,39,8,8
55781,54,18,40,10,10
56346,56,18,42,13,17
56924,57,18,44,13,17
57504,58,18,45,13,17
58093,59,18,46,13,17
58677,59,18,46,13,17
59295,59,18,46,13,17
59888,60,18,47,13,17
60477,62,19,48,13,17
61087,62,19,48,13,17
61683,62,19,48,13,17
62277,62,19,48,13,17
62877,62,19,48,13,17
63498,64,19,49,13,17
64110,64,19,49,13,17
64710,66,21,51,13,17
65320,68,20,53,13,17
65939,69,21,52,13,17
66556,72,20,53,13,17
67233,72,20,53,13,17
67869,74,21,54,12,16
68542,79,21,55,12,16
69226,81,21,56,12,16
69887,83,22,57,12,16
70557,83,22,57,12,16
71229,84,22,58,12,16
71902,86,22,60,12,16
72589,86,22,60,12,16
73292,89,22,63,12,16
73984,90,23,62,12,16
74693,90,23,62,17,26
75434,90,23,62,17,26
76144,90,23,62,17,26
76874,90,23,62,17,26
77576,92,23,62,18,25
78292,93,23,65,17,24
79007,93,23,65,17,24
79720,94,24,66,17,23
80437,95,24,68,17,21
81172,99,24,72,17,21
81903,99,24,72,17,21
82654,99,24,72,17,21
83386,100,25,73,17,21
84127,101,25,73,17,21
84914,105,26,74,18,22
85681,106,26,75,18,22
86448,109,26,79,18,22
87223,109,26,79,18,22
87996,109,26,79,18,22
88782,109,26,79,18,22
89559,110,26,80,18,23
90367,112,27,82,18,23
91170,114,27,83,19,28
91965,115,27,82,19,27
92778,115,27,82,19,27
93587,118,27,84,19,27
94452,118,27,84,23,31
95281,120,28,85,23,31
96110,121,28,86,23,31
96977,123,28,88,23,31
97839,126,30,91,24,32
98708,126,30,91,24,32
99600,127,28,90,24,32
100471,127,28,90,24,32
101364,129,30,92,24,32
102240,130,30,94,25,35
103132,131,30,95,25,35
104020,133,30,95,25,35
104955,133,30,95,25,35
105895,134,30,97,25,33
106797,136,30,96,28,39
107711,137,32,98,28,39
108629,141,33,101,28,39
109591,143,33,101,28,38
110593,145,35,106,28,39
111555,146,35,107,28,39
112522,148,35,108,28,39
113500,149,35,109,28,40
114509,151,36,109,29,41
115530,152,36,109,29,41
116545,152,36,109,29,41
117607,152,36,109,29,41
118616,153,35,109,29,41
119626,155,35,110,29,41
120655,155,35,110,29,41
121696,157,35,112,27,39
122731,158,36,113,27,39
123765,158,36,113,27,39
124805,161,38,115,26,38
125861,163,38,119,27,40
126942,164,39,119,29,43
128029,166,39,121,29,43
129132,167,39,122,29,43
130235,167,39,122,29,43
131389,169,41,124,32,45
132537,170,42,125,32,45
133690,170,42,125,32,45
134846,170,42,125,32,45
135999,171,42,126,32,44
137150,173,44,127,32,44
138293,173,44,127,32,44
139436,175,43,126,32,44
140595,175,43,126,32,44
141756,176,43,127,32,44
142931,177,44,127,32,44
144109,178,43,127,32,44
145345,179,43,128,32,44
146536,180,43,128,32,44
147728,182,43,129,33,44
148936,186,43,128,39,50
150184,187,43,131,39,50
151437,189,43,128,41,55
152692,197,43,129,41,55
154030,201,43,130,41,55
155420,206,43,130,41,55
156836,210,44,131,41,55
158269,210,44,131,41,55
159677,220,43,131,42,55
161203,225,46,134,42,55
162833,230,46,136,42,57
