19,-1,0,0,0,0
237,-1,0,0,0,5
424,-1,0,0,0,2
619,-1,0,0,0,0
810,-1,0,0,0,0
1000,-1,0,0,0,0
1191,-1,0,0,0,0
1379,-1,0,0,0,0
1573,-1,0,0,0,0
1762,-1,0,0,0,0
1952,-1,0,0,0,0
2143,-1,0,0,0,0
2334,-1,0,0,0,0
2529,-1,0,0,0,0
2716,-1,0,0,0,0
2906,-1,0,0,0,0
3103,-1,0,0,0,0
3290,-1,0,0,0,0
3480,-1,0,0,0,0
3667,-1,0,0,0,0
3857,-1,0,0,0,0
4044,-1,0,0,0,0
4234,-1,0,0,0,0
4425,-1,0,0,0,0
4622,-1,0,0,0,0
4816,-1,0,0,0,0
5005,-1,0,0,0,0
5195,-1,0,0,0,0
5383,-1,0,0,0,0
5576,-1,0,0,0,0
5764,-1,0,0,0,0
5954,-1,0,0,0,0
6143,-1,0,0,0,0
6334,0,0,1,0,0
6525,0,0,1,0,0
6714,0,0,1,0,0
6904,0,0,1,0,0
7092,0,0,1,0,0
7290,2,1,3,0,0
7477,2,1,3,0,0
7675,4,2,5,0,0
7867,5,2,6,0,0
8062,5,2,6,0,0
8255,5,2,6,0,0
8444,5,2,6,0,0
8631,5,2,6,0,0
8821,5,2,6,0,0
9011,7,4,8,2,4
9201,9,6,10,2,4
9393,10,7,11,2,4
9592,11,8,12,2,4
9782,11,8,12,2,4
9973,11,8,12,2,4
10164,12,8,15,2,4
10358,12,8,15,2,4
10561,12,8,15,2,4
10752,12,8,15,2,4
10942,12,8,15,2,4
11133,13,8,16,2,4
11324,13,8,16,2,4
11512,13,8,16,2,4
11702,13,8,16,2,4
11893,14,8,17,2,4
12094,15,8,18,2,4
12286,15,8,18,2,4
12477,15,8,18,2,4
12671,15,8,18,2,4
12877,15,8,18,2,4
13069,16,9,19,2,4
13262,17,10,20,2,4
13454,17,10,20,2,4
13652,18,11,21,7,11
13843,18,11,21,7,11
14033,18,11,21,7,11
14222,18,11,21,7,11
14424,18,11,21,7,11
14613,18,11,21,7,11
14803,18,11,21,7,11
14992,19,11,22,7,10
15191,19,11,22,7,10
15388,19,11,22,7,10
15578,20,12,23,8,11
15767,20,12,23,8,11
15957,21,12,24,8,10
16150,22,12,26,8,10
16342,22,12,26,8,10
16536,23,13,27,8,10
16736,24,15,29,8,10
16940,25,16,30,8,10
17131,25,16,30,8,10
17321,26,16,31,8,10
17521,26,16,31,10,17
17722,26,16,31,10,17
17916,28,17,33,10,15
18110,29,17,34,10,15
18312,29,17,34,10,15
18507,29,17,34,10,15
