0,-1,0,0,0,0
350,-1,0,0,0,2
681,-1,0,0,0,0
1017,-1,0,0,0,0
1356,-1,0,0,0,0
1695,-1,0,0,0,0
2032,-1,0,0,0,0
2364,-1,0,0,0,0
2698,-1,0,0,0,0
3037,-1,0,0,0,0
3367,-1,0,0,0,0
3698,-1,0,0,0,0
4034,-1,0,0,0,0
4381,-1,0,0,0,0
4718,-1,0,0,0,0
5052,-1,0,0,0,0
5388,-1,0,0,0,0
5730,-1,0,0,0,0
6067,-1,0,0,0,0
6407,-1,0,0,0,0
6742,-1,0,0,0,0
7086,-1,0,0,0,0
7421,-1,0,0,0,0
7754,-1,0,0,0,0
8090,-1,0,0,0,0
8433,-1,0,0,0,0
8768,-1,0,0,0,0
9103,-1,0,0,0,0
9438,-1,0,0,0,0
9775,-1,0,0,0,0
10115,-1,0,0,0,0
10451,-1,0,0,0,0
10784,-1,0,0,0,0
11123,-1,0,0,0,0
11457,-1,0,0,0,0
11791,-1,0,0,0,0
12128,-1,0,0,0,0
12470,-1,0,0,0,0
12815,-1,0,0,0,0
13152,-1,0,0,0,0
13490,-1,0,0,0,0
13831,-1,0,0,0,0
14168,-1,0,0,0,0
14517,-1,0,0,0,0
14855,-1,0,0,0,0
15194,-1,0,0,0,0
15540,-1,0,0,0,0
15879,-1,0,0,0,0
16220,-1,0,0,0,0
16560,-1,0,0,0,0
16908,-1,0,0,0,0
17258,-1,0,0,0,0
17598,-1,0,0,0,0
17934,-1,0,0,0,0
18266,-1,0,0,0,0
18606,-1,0,0,0,0
18947,-1,0,0,0,0
19285,-1,0,0,0,0
19622,0,1,1,0,0
19955,0,1,1,0,0
20292,0,1,1,0,0
20638,0,1,1,0,0
20980,0,1,1,0,0
21329,0,1,1,0,0
21669,1,2,2,0,0
22016,1,2,2,0,0
22359,3,3,6,0,0
22705,3,3,6,0,0
23049,3,3,6,0,0
23395,4,3,7,2,3
23739,4,3,7,2,3
24083,4,3,7,2,3
24427,4,3,7,2,3
24774,4,3,7,2,3
25125,5,4,8,2,3
25489,6,5,9,2,3
25840,6,5,9,2,3
26187,6,5,9,2,3
26540,6,5,9,2,3
26888,6,5,9,2,3
27235,6,5,9,2,3
27588,6,5,9,2,3
27938,6,5,9,2,3
28295,7,6,10,2,3
28646,8,6,11,2,4
29003,9,6,12,2,4
29355,10,7,13,2,4
29711,10,7,13,2,4
30083,11,8,14,2,4
30450,11,8,14,2,4
30809,11,8,14,2,4
31168,12,9,15,2,4
31537,13,10,16,2,4
31903,15,12,19,2,4
32272,15,12,19,2,4
32646,16,13,20,2,4
33015,16,13,20,2,4
33384,16,13,20,2,4
33765,18,15,22,2,4
34140,18,15,22,10,13
34541,18,15,22,10,13
34922,18,15,22,10,13
35294,18,15,22,10,13
35673,18,15,22,10,13
36047,18,15,22,10,13
36419,18,15,22,10,13
36797,19,15,23,10,13
37176,19,15,23,10,13
37558,19,15,23,10,13
37936,19,15,23,10,13
38312,20,16,24,10,12
38695,20,16,24,10,12
